DRUG_CONCEPT_ID,STANDARD_CONCEPT_NAME,STANDARD_CONCEPT_CODE,STANDARD_VOCABULARY
1560166,2.4 ML aripiprazole lauroxil 281.3 MG/ML Prefilled Syringe,2049341,RxNorm
19034972,Ultracet,353062,RxNorm
40172135,flaxseed allergenic extract,901351,RxNorm
35602981,idarucizumab,1716191,RxNorm
1560075,potassium nitrate 250 MG/ML / silver nitrate 750 MG/ML Medicated Pad [Avoca],2049636,RxNorm
19136013,RNA,9394,RxNorm
40167880,Ascorbic Acid / ferrous sulfate / Vitamin A / Vitamin D Oral Solution [Tri-Vi-Sol with Iron],876851,RxNorm
19034981,oxandrolone 2.5 MG Oral Tablet [Oxandrin],207240,RxNorm
19133800,Diltiazem Hydrochloride 1 MG/ML Injectable Solution [Cardizem],833201,RxNorm
19037969,theophylline 200 MG Extended Release Oral Tablet [Theodur],208270,RxNorm
1362227,reserpine 0.1 MG Oral Tablet,198196,RxNorm
40231056,glycerin 0.4 MG/MG,1043749,RxNorm
35605109,glycopyrrolate 0.0156 MG / indacaterol 0.0275 MG Inhalation Powder [Utibron],1720953,RxNorm
40184844,itraconazole 200 MG,992412,RxNorm
19084879,citalopram 2 MG/ML,330309,RxNorm
36249780,acetylcysteine 500 MG Effervescent Oral Tablet [Cetylev],1796073,RxNorm
19114820,leuprolide acetate 5 MG/ML Injectable Suspension [Lupron Depot],545853,RxNorm
35605635,deferoxamine mesylate 2000 MG Injection [Desferal],1731348,RxNorm
40175572,amylase 43750 UNT / lipase 10500 UNT / protease 25000 UNT Delayed Release Oral Capsule [Pancreaze],968915,RxNorm
19069904,sodium morrhuate,9892,RxNorm
43012729,hydrocodone bitartrate 5 MG / pseudoephedrine hydrochloride 60 MG [P-V-Tussin],1366874,RxNorm
35602810,magnesium citrate 133.3 MG Oral Capsule,1673073,RxNorm
42706406,hyaluronic acid 30 MG,1246832,RxNorm
45413311,"Fentanyl Matrix, 50 mcg/hr transdermal film, extended release",6966,Multum
40237249,diphenhydramine hydrochloride 10 MG/ML Injectable Solution,1094473,RxNorm
43011900,"3 ML heparin sodium, porcine 2000 UNT/ML Prefilled Syringe",1362067,RxNorm
1734139,azithromycin 20 MG/ML,315448,RxNorm
40149941,naproxen / sumatriptan Oral Tablet,794763,RxNorm
19062392,Ferro-Sequels,92702,RxNorm
19065953,rapacuronium 20 MG/ML Injectable Solution,259033,RxNorm
19091504,ketoprofen 20 MG,335109,RxNorm
37499779,4 ML bevacizumab-bvzr 25 MG/ML Injection,2268039,RxNorm
40171449,24 HR metformin hydrochloride 1000 MG / pioglitazone 15 MG Extended Release Oral Tablet [Actoplus Met],899993,RxNorm
42708034,dextromethorphan hydrobromide 4 MG/ML / guaifenesin 40 MG/ML Oral Solution,1242697,RxNorm
36119721,"COVID-19 vaccine, recombinant, full-length nanoparticle spike (S) protein, adjuvanted with Matrix-M Injectable Suspension",OMOP5048605,RxNorm Extension
19030005,dexamethasone 4 MG Oral Tablet [Hexadrol],205714,RxNorm
40242628,quercetin 100 MG / resveratrol 100 MG Oral Tablet,1150153,RxNorm
19005061,ziconotide,68503,RxNorm
35604032,elotuzumab,1726104,RxNorm
40232275,pseudoephedrine hydrochloride 9.38 MG/ML Oral Solution,1049777,RxNorm
1536911,menthol 5.4 MG Oral Lozenge [Therastat],2548883,RxNorm
19027622,1 ML digoxin 0.1 MG/ML Injection,204504,RxNorm
46276334,amiodarone hydrochloride 50 MG/ML Injection,1663225,RxNorm
19114325,lidocaine hydrochloride 20 MG/ML Injectable Solution [Licodaine],543900,RxNorm
40224403,pilocarpine hydrochloride 5 MG/ML Ophthalmic Solution,1000917,RxNorm
19098203,oxycodone hydrochloride 20 MG/ML Oral Solution [Oxydose],351415,RxNorm
19068272,clotrimazole 10 MG/ML Topical Cream [Mycelex],261160,RxNorm
19013765,respiratory syncytial virus immune globulin intravenous,119246,RxNorm
42902459,flunisolide 0.08 MG/ACTUAT Metered Dose Inhaler,1359572,RxNorm
938436,"sennosides, USP 0.0055 MG/MG Oral Granules",562184,RxNorm
45216205,Heparin sodium 100 UNT/ML Injectable Solution [Hep-Lock],00641041125,NDC
40165977,glipizide 5 MG / metformin hydrochloride 500 MG [Metaglip],861741,RxNorm
40020059,Calcium Carbonate / Vitamin D Oral Tablet [Caltro with Vitamin D],368993,RxNorm
19117498,mesalamine 500 MG [Asacol],565761,RxNorm
1786843,cephradine 250 MG Oral Capsule,197455,RxNorm
735475,phentermine resin 30 MG Extended Release Oral Capsule [Ionamin],826834,RxNorm
40234094,triamcinolone acetonide 5 MG/ML [Kenalog],1085747,RxNorm
1342503,trandolapril 2 MG,316847,RxNorm
35604833,10 ML morphine sulfate 0.5 MG/ML Injection [Astramorph],1728784,RxNorm
19030388,bromelains 100 MG Oral Tablet,199216,RxNorm
975927,hydrocortisone 10 MG/ML Topical Spray,317564,RxNorm
1729323,adefovir,16521,RxNorm
44785486,{56 (ribavirin 400 MG Oral Tablet [Moderiba]) } Pack [Moderiba 800 Dose Pack],1486198,RxNorm
40164121,benzocaine 0.02 MG/MG / trimethobenzamide hydrochloride 200 MG Rectal Suppository [Tigan Adult],860747,RxNorm
46221623,Liletta,1605253,RxNorm
19048699,corticotropin-releasing hormone,214461,RxNorm
19048071,lopinavir 200 MG / ritonavir 50 MG [Kaletra],847739,RxNorm
44998364,READI-CAT 1.2% SUSPENSION,32909072801,NDC
1168130,choline salicylate 587 MG / magnesium salicylate 725 MG Oral Tablet [Trilisate],214115,RxNorm
40229828,chondroitin sulfates / glucosamine Oral Tablet [Cosamin],1046237,RxNorm
19058740,calcium citrate 11.9 MG/ML Oral Solution,685635,RxNorm
19077736,gramicidin 0.025 MG/ML / neomycin 2.5 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Solution,310595,RxNorm
46221541,metronidazole 0.013 MG/MG Vaginal Gel [Nuvessa],1604336,RxNorm
19012301,Nystatin 100000 UNT Vaginal Tablet [Nystavescent],150673,RxNorm
19124097,"synthetic conjugated estrogens, B 1.25 MG [Enjuvia]",630728,RxNorm
19134087,amiodarone hydrochloride 300 MG Oral Tablet,835960,RxNorm
40231258,menthol 0.031 MG/MG Topical Gel,1043224,RxNorm
952540,anthralin 5 MG/ML Topical Cream,197371,RxNorm
724858,oxazepam 10 MG,316414,RxNorm
37498009,cenobamate 50 MG Oral Tablet [Xcopri],2265701,RxNorm
929956,lansoprazole 0.5 MG/ML Oral Suspension [Prevacid],791879,RxNorm
40162270,dantrolene sodium 0.333 MG/ML Injectable Solution,856696,RxNorm
35200923,zinc pyrithione 20 MG/ML Medicated Shampoo [Dandrene],2059178,RxNorm
44818451,thyroid (USP) 146.25 MG Oral Tablet [Westhroid],1537820,RxNorm
42873583,alpha-tocopherol succinate 200 UNT / ascorbic acid 100 MG / magnesium sulfate 10 MG / zinc sulfate 18 MG Oral Tablet,1302684,RxNorm
19133140,phenol 890 MG/ML Medicated Pad,826081,RxNorm
19038357,thioridazine 100 MG Oral Tablet [Mellaril],208389,RxNorm
19001755,Cisplatin 1 MG/ML Injectable Solution [Platosin],102967,RxNorm
1552537,progesterone 17 MG/ML Topical Cream,748348,RxNorm
800935,clozapine 100 MG Disintegrating Oral Tablet [Fazaclo],542977,RxNorm
19129422,cholecalciferol 200 UNT / glucosamine 1500 MG Oral Tablet,762908,RxNorm
40162768,aspirin 325 MG / hydrocodone bitartrate 7 MG Oral Tablet,857525,RxNorm
1593343,0.25 ML influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/...,1928330,RxNorm
40220426,dextromethorphan hydrobromide 17.5 MG / guaifenesin 385 MG / phenylephrine hydrochloride 10 MG Oral Tablet,1808604,RxNorm
1317597,garlic powder,325524,RxNorm
19067995,ichthammol 0.2 MG/MG Topical Ointment [Drawing Salve],260491,RxNorm
1738141,efavirenz 50 MG Oral Capsule [Sustiva],213392,RxNorm
932198,cisapride 20 MG Oral Tablet,198357,RxNorm
19088905,glucose 500 MG,333002,RxNorm
19084033,epinephrine 2 MG/ML,329724,RxNorm
35602817,1.8 ML bupivacaine hydrochloride 5 MG/ML / epinephrine 0.005 MG/ML Cartridge [Marcaine with Epinephrine],1673142,RxNorm
40226403,aliskiren 300 MG / valsartan 320 MG Oral Tablet,1011729,RxNorm
40164528,clobetasol propionate 0.5 MG/ML Topical Solution [Temovate],861510,RxNorm
19019415,ofloxacin 200 MG Oral Tablet,198048,RxNorm
35602847,rolapitant 90 MG Oral Tablet [Varubi],1673373,RxNorm
40002751,acetaminophen / oxycodone Oral Tablet,373200,RxNorm
40222880,methylergonovine maleate 0.2 MG,996823,RxNorm
1537582,1 ML risankizumab-rzaa 150 MG/ML Prefilled Syringe [Skyrizi],2540699,RxNorm
19076176,Dexrazoxane 10 MG/ML Injectable Solution,309711,RxNorm
46221489,72 HR fentanyl 0.0875 MG/HR Transdermal System,1603501,RxNorm
35604226,Descovy,1747692,RxNorm
45774398,"insulin, regular, human 8 UNT Inhalation Powder",1544488,RxNorm
1315290,nilutamide 150 MG Oral Tablet [Nilandron],284551,RxNorm
19068688,hesperidin,5281,RxNorm
40163038,clemastine fumarate 1.34 MG Oral Tablet,857416,RxNorm
42902735,estradiol 0.00208 MG/HR / norethindrone acetate 0.0104 MG/HR Transdermal System,1359848,RxNorm
40182879,esmolol hydrochloride 250 MG/ML Injectable Solution [Brevibloc],979438,RxNorm
907066,urea 100 MG/ML Topical Cream [Nutraplus],212824,RxNorm
40224603,sulfacetamide sodium 100 MG/ML / sulfur 50 MG/ML Medicated Pad [Prascion],1005829,RxNorm
19102555,fluoxetine 50 MG / olanzapine 6 MG Oral Capsule,403972,RxNorm
43532943,buprenorphine 1.4 MG / naloxone 0.36 MG Sublingual Tablet [Zubsolv],1431083,RxNorm
19031008,clioquinol 30 MG/ML / hydrocortisone 5 MG/ML Topical Cream [Ala-Quin],206026,RxNorm
974859,amlodipine 10 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT],848134,RxNorm
1718479,maraviroc 25 MG Oral Tablet [Selzentry],1857913,RxNorm
993343,calcium carbonate 350 MG / magnesium hydroxide 150 MG Chewable Tablet,283597,RxNorm
1163593,aurothioglucose 50 MG/ML Injectable Suspension,391913,RxNorm
19043552,salicylic acid 20 MG/ML / sulfur 20 MG/ML Medicated Shampoo [Sebulex],210180,RxNorm
42707909,lutein 40 MG / zeaxanthin 1.6 MG Oral Capsule,1241769,RxNorm
42629159,4 HR sumatriptan 1.63 MG/HR Transdermal System,1793059,RxNorm
19047728,guaifenesin 200 MG Oral Capsule [Hytuss 2X],213330,RxNorm
1128630,acetaminophen 750 MG / butalbital 50 MG / caffeine 40 MG Oral Tablet [Dolgic Plus],688711,RxNorm
19041826,bisacodyl 10 MG Rectal Suppository [Dulcogen],209600,RxNorm
40243592,proparacaine hydrochloride 5 MG/ML Ophthalmic Solution [Eyecaine],1191028,RxNorm
42708256,12 HR chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG / pseudoephedrine hydrochloride 90 MG Extended Release Oral Tablet,1244630,RxNorm
19119180,acetaminophen 325 MG / butalbital 50 MG [Phrenilin],570403,RxNorm
40226979,lidocaine hydrochloride 0.025 MG/MG Topical Ointment,1009416,RxNorm
19093555,lidocaine 0.1 MG/MG,340061,RxNorm
957626,amlexanox 0.05 MG/MG Oral Paste [Aphthasol],351712,RxNorm
40173600,alendronic acid 40 MG [Fosamax],904406,RxNorm
40163011,chlorpheniramine maleate 8 MG,857648,RxNorm
1356080,dexamethasone 0.4 MG Drug Implant,2108015,RxNorm
35604443,nonoxynol-9 280 MG Vaginal Film,1788958,RxNorm
40232545,hyoscyamine sulfate 0.15 MG Oral Tablet,1048411,RxNorm
792602,secnidazole 2000 MG Oral Granules,1946692,RxNorm
19125040,sitagliptin 100 MG,665031,RxNorm
40236667,dextromethorphan hydrobromide 3 MG/ML / doxylamine succinate 1.25 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution,1094350,RxNorm
1135191,caffeine 250 MG,333628,RxNorm
40220385,propofol Injection,1808216,RxNorm
734958,phenobarbital 9 MG,329622,RxNorm
19018546,benzophenone,18997,RxNorm
19129269,cannabinol 25 MG/ML / dronabinol 27 MG/ML Oral Spray,759549,RxNorm
1361415,chlorpheniramine maleate 0.2 MG/ML / pseudoephedrine hydrochloride 3 MG/ML Oral Solution,2182346,RxNorm
19114739,medroxyprogesterone acetate 160 MG/ML Injectable Suspension [depo-subQ provera],545470,RxNorm
40081388,sulfamethoxazole / trimethoprim Oral Tablet,374234,RxNorm
965443,salicylic acid 60 MG/ML Topical Cream [Salex],543362,RxNorm
19073107,MetroCream,218343,RxNorm
45892276,amylase 14000 UNT / lipase 3000 UNT / protease 10000 UNT Delayed Release Oral Capsule,1595290,RxNorm
1718770,12 HR hydrocodone bitartrate 20 MG Extended Release Oral Capsule [Zohydro],1860496,RxNorm
35201885,{18 (estradiol 0.004 MG Vaginal Insert [Imvexxy]) } Pack [Imvexxy 4 MCG Starter Pack],2054313,RxNorm
19092065,guarana preparation,236953,RxNorm
19102951,Dialyvite 800,404991,RxNorm
45775126,olodaterol 0.0025 MG/ACTUAT Inhalation Spray,1546080,RxNorm
19095187,cholecalciferol 1000 UNT,332816,RxNorm
19044657,calcium polycarbophil 625 MG Chewable Tablet [Mitrolan],210660,RxNorm
43526419,dexamethasone acetate 8 MG/ML Injectable Suspension,1374372,RxNorm
19111005,niacin 3 MG,446722,RxNorm
19030761,1 ML epoetin alfa 2000 UNT/ML Injection [Epogen],205917,RxNorm
19122265,ascorbic acid 250 MG Disintegrating Oral Tablet,602135,RxNorm
40075259,phenytoin Injectable Solution,373436,RxNorm
40224557,sulfacetamide sodium 0.1 MG/MG Ophthalmic Ointment [Sodium Sulamyd],1000686,RxNorm
42800207,lucinactant 30 MG/ML Intratracheal Suspension [Surfaxin],1293263,RxNorm
1594248,chlorhexidine gluconate 1.2 MG/ML Mouthwash [Nupro Chlorhexidine],1869723,RxNorm
793594,10 ML ropivacaine hydrochloride 2 MG/ML Prefilled Syringe,1996297,RxNorm
19020157,nifedipine 10 MG [Adalat],562859,RxNorm
40232656,hyoscyamine sulfate 0.125 MG Sublingual Tablet [A-Spas],1047801,RxNorm
19057039,vitamin B6 250 MG Extended Release Oral Capsule,237791,RxNorm
40241105,sodium chloride 0.002 MG/MG Nasal Gel [Rhinaris],1116365,RxNorm
35201920,0.25 ML influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antige...,2050788,RxNorm
1310039,amiodarone hydrochloride 300 MG,835959,RxNorm
40165149,propafenone hydrochloride 300 MG Oral Tablet [Rythmol],861432,RxNorm
19045844,lecithin 1200 MG Oral Capsule [Lecithin-Softgels],211068,RxNorm
40162288,delavirdine mesylate 100 MG Oral Tablet [Rescriptor],856562,RxNorm
1501460,thyroid (USP) 240 MG Oral Tablet,313385,RxNorm
19108686,albuterol 1 MG,437350,RxNorm
40161132,capsaicin 0.00025 MG/MG / menthol 0.05 MG/MG Medicated Patch,853134,RxNorm
42801243,ubidecarenone 100 MG/ML Oral Solution,1297988,RxNorm
1177741,ibuprofen 80 MG/ML,333642,RxNorm
19074818,cefaclor 37.4 MG/ML Oral Suspension,309040,RxNorm
19132621,minoxidil 50 MG/ML Topical Solution [Rogaine],809031,RxNorm
40229054,24 HR nicotine 0.938 MG/HR Transdermal System,1046858,RxNorm
1384360,isoxsuprine,6066,RxNorm
1127899,acetaminophen 110 MG / aspirin 162 MG / caffeine 32.4 MG / salicylamide 152 MG Oral Tablet,359221,RxNorm
922407,pectin 2 MG Oral Lozenge,824563,RxNorm
19113426,methysergide 2 MG [Sansert],540614,RxNorm
42799345,caffeine 100 MG / ergotamine tartrate 2 MG [Cafergot],1293509,RxNorm
19133481,alanine 12.8 MG/ML / arginine 9.8 MG/ML / glycine 12.8 MG/ML / histidine 3 MG/ML / isoleucine 7.2 MG/ML / leucine 9.4 MG/ML / lysine 7.2 MG/ML / methionine 4 MG/ML / phenylalanine 4.4 MG/ML / proline 8.6 MG/ML / serine 4.2 MG/ML / threonine 5.2 MG/ML /...,830651,RxNorm
19010489,5 ML cyclosporine 50 MG/ML Injection [Sandimmune],212844,RxNorm
40238323,guaifenesin 50 MG/ML / pseudoephedrine hydrochloride 7.5 MG/ML Oral Solution,1099634,RxNorm
19015856,0.3 ML methoxy polyethylene glycol-epoetin beta 0.333 MG/ML Prefilled Syringe,758159,RxNorm
19089068,sucralfate 1000 MG [Carafate],568825,RxNorm
19047838,magnesium carbonate 50 MG/ML Oral Suspension [Dewees Carminative],213501,RxNorm
19034014,prednisone 5 MG Oral Tablet [Sterapred],206957,RxNorm
1361481,chlorpheniramine maleate 2 MG Chewable Tablet,2183697,RxNorm
45204503,calcium carbonate 333 MG / cholecalciferol 133 UNT / magnesium oxide 133 MG / zinc oxide 5 MG Oral Tablet,46122008278,NDC
40241643,Acetylcysteine 600 MG / L-methylfolate 5.6 MG / mecobalamin 2 MG Oral Tablet,1145027,RxNorm
1366759,1 ML guselkumab 100 MG/ML Auto-Injector,2118739,RxNorm
42873658,"10 ML fibrinogen, human 106 MG/ML / thrombin, human 6.5 UNT/ML Prefilled Syringe",1305909,RxNorm
19128058,{21 (mestranol 0.05 MG / norethindrone 1 MG Oral Tablet) } Pack,749871,RxNorm
19053949,Anacin,215256,RxNorm
1165152,guaifenesin 20 MG/ML Oral Solution [Orgadin],351836,RxNorm
40231071,gentamicin 3 MG/ML Ophthalmic Solution [Garamycin],1046307,RxNorm
46234179,0.5 ML follitropin alfa 600 UNT/ML Pen Injector,1654171,RxNorm
1596800,"synthetic conjugated estrogens, A 0.3 MG Oral Tablet [Cenestin]",352233,RxNorm
40161426,quinidine sulfate 300 MG Oral Tablet [Quinora],852915,RxNorm
36249723,carbinoxamine maleate 6 MG Oral Tablet,1795581,RxNorm
40224640,sulfacetamide sodium 100 MG/ML Medicated Liquid Soap [Ovace],1006110,RxNorm
19121783,benzethonium chloride 1.3 MG/ML Topical Spray,582205,RxNorm
19076924,eprosartan 600 MG Oral Tablet,310140,RxNorm
19084905,glucose 115 MG/ML,330317,RxNorm
19071305,slippery elm bark 400 MG Oral Capsule,284106,RxNorm
19043882,isotretinoin 20 MG [Accutane],567685,RxNorm
19121583,tizanidine 6 MG [Zanaflex],580265,RxNorm
1515253,troglitazone 200 MG Oral Tablet [Rezulin],212281,RxNorm
43531732,bacitracin 0.4 UNT/MG / neomycin 0.0035 MG/MG / polymyxin B 5 UNT/MG Topical Ointment [Repara Triple Antibiotic],1427298,RxNorm
40232658,hyoscyamine sulfate 0.125 MG Sublingual Tablet [Hyosol],1048386,RxNorm
954036,propylhexedrine,8792,RxNorm
19092596,EMLA,23950,RxNorm
40221470,codeine / guaifenesin Oral Solution [Cheratussin],995871,RxNorm
19029030,miglitol 50 MG Oral Tablet,205330,RxNorm
19080579,chromium picolinate 0.2 MG / gamboge 500 MG Oral Tablet,259888,RxNorm
44818277,potassium chloride 25 MEQ Effervescent Oral Tablet [K-Lyte Cl],1536439,RxNorm
40161008,acetaminophen 4.17 MG/ML / guaifenesin 1.67 MG/ML Oral Solution,853281,RxNorm
40243795,docusate sodium 56.6 MG/ML Enema [Docusol],1190189,RxNorm
40174956,levothyroxine sodium 0.1 MG [Levothyroid],966402,RxNorm
1351117,ubidecarenone 10 MG Oral Tablet,198585,RxNorm
42799944,pramoxine hydrochloride 10 MG/ML Topical Spray,1294036,RxNorm
19057163,nonoxynol-9 0.02 MG/MG Vaginal Gel,238021,RxNorm
19046778,diltiazem hydrochloride 30 MG [Cardizem],833218,RxNorm
46221649,benzoyl peroxide 60 MG/ML Medicated Pad [Benzepro],1605441,RxNorm
40240634,Cranberry preparation 650 MG Oral Capsule,1115554,RxNorm
40235148,codeine phosphate 10 MG / guaifenesin 400 MG / pseudoephedrine hydrochloride 30 MG Oral Tablet,1089058,RxNorm
19081679,methyltestosterone 2.5 MG,316290,RxNorm
19128347,{21 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Levlite 28 Day],753485,RxNorm
40169809,lidocaine 25 MG/ML / prilocaine 25 MG/ML Mucous Membrane Topical Solution,897114,RxNorm
40165362,Trimethobenzamide hydrochloride 100 MG/ML Injectable Solution [Ticon],860953,RxNorm
19045166,aluminum hydroxide 45 MG/ML / magnesium hydroxide 40 MG/ML Oral Suspension [Maalox],210836,RxNorm
45775599,acetaminophen 325 MG / dexbrompheniramine maleate 1 MG Oral Tablet,1546700,RxNorm
19069690,camphor 0.031 MG/MG / menthol 0.16 MG/MG / methyl salicylate 0.1 MG/MG Topical Gel,282838,RxNorm
19127491,carbidopa 50 MG / entacapone 200 MG / levodopa 200 MG Oral Tablet [Stalevo],730992,RxNorm
19044432,acetaminophen 325 MG / dichloralphenazone 100 MG / isometheptene 65 MG Oral Capsule [Migrazone],210587,RxNorm
42901855,perampanel 12 MG Oral Tablet [FYCOMPA],1356588,RxNorm
42801173,tiagabine hydrochloride 16 MG Oral Tablet [Gabitril],1299971,RxNorm
19047763,thalidomide 50 MG Oral Capsule [Thalomid],213360,RxNorm
44784982,white willow pollen extract,1484986,RxNorm
1592145,24 HR lovastatin 10 MG Extended Release Oral Tablet,433848,RxNorm
42628913,5 ML idarubicin hydrochloride 1 MG/ML Injection [Idamycin],1791501,RxNorm
1593750,30 ML bupivacaine hydrochloride 2.5 MG/ML / epinephrine 0.005 MG/ML Injection [Sensorcaine with Epinephrine],1867620,RxNorm
19044937,felodipine 2.5 MG [Plendil],565113,RxNorm
43012658,dextromethorphan hydrobromide 6 MG/ML / guaifenesin 40 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,1364914,RxNorm
1146049,dextromethorphan hydrobromide 2 MG/ML Oral Suspension,2373441,RxNorm
40233838,salicylic acid 0.4 MG/MG Medicated Patch [Compound W brand of salicylic acid],1086356,RxNorm
946521,piperonyl butoxide 30 MG/ML / pyrethrins 3 MG/ML Topical Solution,312454,RxNorm
790295,24 HR clorazepate dipotassium 22.5 MG Extended Release Oral Tablet,542859,RxNorm
19101999,albuterol 0.1 MG/ML,393289,RxNorm
40225162,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Allerest 12 Hour Nasal Spray],1000994,RxNorm
35200563,levothyroxine sodium 0.2 MG/ML Oral Solution [Tirosint],2056510,RxNorm
42799917,pramoxine hydrochloride 0.01 MG/MG / zinc oxide 0.125 MG/MG Topical Ointment,1294330,RxNorm
45892166,14 ACTUAT parathyroid hormone 0.1 MG/ACTUAT Cartridge,1602044,RxNorm
45411884,"ASA/chlorpheniramine/phenylpropanolamine 325 mg-2 mg-24.08 mg oral tablet, effervescent",4496,Multum
40239743,chlorcyclizine hydrochloride 20 MG/ML / hydrocortisone acetate 5 MG/ML Topical Cream,1113058,RxNorm
40164914,metformin hydrochloride 500 MG / rosiglitazone 1 MG Oral Tablet [Avandamet],861797,RxNorm
40221994,aspirin 1000 MG,994429,RxNorm
19037567,1 ML digoxin 0.1 MG/ML Injection [Lanoxin],208135,RxNorm
19049573,potassium chloride 0.1 MEQ/ML,333185,RxNorm
45120682,DAILY VITAMIN + IRON TABLET,51645074101,NDC
40229341,ampicillin 250 MG/ML Injectable Suspension [Polyflex],1044196,RxNorm
19127060,Pomegranate Extract 250 MG Oral Capsule,725209,RxNorm
42799994,sibutramine hydrochloride 5 MG Oral Capsule,1294537,RxNorm
